Text Collection,# of Positive Labeled Documents,k,One Class Learning Threshold,F1 Score
tr31,30,1,0.50,0.2676
tr31,30,1,0.55,0.2370
tr31,30,1,0.60,0.2068
tr31,30,1,0.65,0.1828
tr31,30,1,0.70,0.1685
tr31,30,1,0.75,0.1569
tr31,30,1,0.80,0.1386
tr31,30,1,0.85,0.1143
tr31,30,1,0.90,0.1035
tr31,30,1,0.95,0.0737
tr31,30,1,average+1sigma,0.0000
tr31,30,1,average+2sigma,0.0000
tr31,30,1,average+3sigma,0.0000
tr31,30,1,average-1sigma,0.0000
tr31,30,1,average-2sigma,0.0002
tr31,30,1,average-3sigma,0.0002
tr31,30,1,average,0.0000
tr31,30,1,minimum,0.0009
tr31,30,3,0.05,0.3144
tr31,30,3,0.10,0.4736
tr31,30,3,0.15,0.5063
tr31,30,3,0.20,0.4732
tr31,30,3,0.25,0.4178
tr31,30,3,0.30,0.3539
tr31,30,3,0.35,0.2918
tr31,30,3,0.40,0.2398
tr31,30,3,0.45,0.1961
tr31,30,3,0.50,0.1693
tr31,30,3,0.55,0.1395
tr31,30,3,0.60,0.1143
tr31,30,3,0.65,0.1016
tr31,30,3,0.70,0.0864
tr31,30,3,0.75,0.0795
tr31,30,3,0.80,0.0742
tr31,30,3,0.85,0.0579
tr31,30,3,0.90,0.0499
tr31,30,3,0.95,0.0245
tr31,30,3,average+1sigma,0.1306
tr31,30,3,average+2sigma,0.1225
tr31,30,3,average+3sigma,0.1138
tr31,30,3,average-1sigma,0.1459
tr31,30,3,average-2sigma,0.1524
tr31,30,3,average-3sigma,0.1602
tr31,30,3,average,0.1377
tr31,30,3,minimum,0.2553
tr31,30,5,0.05,0.3478
tr31,30,5,0.10,0.5045
tr31,30,5,0.15,0.5014
tr31,30,5,0.20,0.4423
tr31,30,5,0.25,0.3583
tr31,30,5,0.30,0.2809
tr31,30,5,0.35,0.2135
tr31,30,5,0.40,0.1704
tr31,30,5,0.45,0.1280
tr31,30,5,0.50,0.1095
tr31,30,5,0.55,0.0990
tr31,30,5,0.60,0.0791
tr31,30,5,0.65,0.0711
tr31,30,5,0.70,0.0647
tr31,30,5,0.75,0.0513
tr31,30,5,0.80,0.0462
tr31,30,5,0.85,0.0389
tr31,30,5,0.90,0.0272
tr31,30,5,0.95,0.0073
tr31,30,5,average+1sigma,0.1515
tr31,30,5,average+2sigma,0.1423
tr31,30,5,average+3sigma,0.1311
tr31,30,5,average-1sigma,0.1685
tr31,30,5,average-2sigma,0.1787
tr31,30,5,average-3sigma,0.1955
tr31,30,5,average,0.1608
tr31,30,5,minimum,0.3493
tr31,30,7,0.05,0.3800
tr31,30,7,0.10,0.5231
tr31,30,7,0.15,0.4880
tr31,30,7,0.20,0.3952
tr31,30,7,0.25,0.3008
tr31,30,7,0.30,0.2217
tr31,30,7,0.35,0.1645
tr31,30,7,0.40,0.1245
tr31,30,7,0.45,0.1011
tr31,30,7,0.50,0.0816
tr31,30,7,0.55,0.0645
tr31,30,7,0.60,0.0569
tr31,30,7,0.65,0.0521
tr31,30,7,0.70,0.0437
tr31,30,7,0.75,0.0400
tr31,30,7,0.80,0.0307
tr31,30,7,0.85,0.0197
tr31,30,7,0.90,0.0138
tr31,30,7,0.95,0.0011
tr31,30,7,average+1sigma,0.1652
tr31,30,7,average+2sigma,0.1557
tr31,30,7,average+3sigma,0.1468
tr31,30,7,average-1sigma,0.1911
tr31,30,7,average-2sigma,0.2043
tr31,30,7,average-3sigma,0.2279
tr31,30,7,average,0.1799
tr31,30,7,minimum,0.4015
tr31,30,9,0.05,0.4113
tr31,30,9,0.10,0.5295
tr31,30,9,0.15,0.4636
tr31,30,9,0.20,0.3495
tr31,30,9,0.25,0.2540
tr31,30,9,0.30,0.1785
tr31,30,9,0.35,0.1288
tr31,30,9,0.40,0.0947
tr31,30,9,0.45,0.0670
tr31,30,9,0.50,0.0630
tr31,30,9,0.55,0.0507
tr31,30,9,0.60,0.0466
tr31,30,9,0.65,0.0423
tr31,30,9,0.70,0.0354
tr31,30,9,0.75,0.0235
tr31,30,9,0.80,0.0191
tr31,30,9,0.85,0.0111
tr31,30,9,0.90,0.0027
tr31,30,9,0.95,0.0000
tr31,30,9,average+1sigma,0.1780
tr31,30,9,average+2sigma,0.1694
tr31,30,9,average+3sigma,0.1585
tr31,30,9,average-1sigma,0.2072
tr31,30,9,average-2sigma,0.2238
tr31,30,9,average-3sigma,0.2465
tr31,30,9,average,0.1924
tr31,30,9,minimum,0.4354
tr31,5,11,0.05,0.6010
tr31,5,11,0.10,0.4854
tr31,5,11,0.15,0.2971
tr31,5,11,0.20,0.1559
tr31,5,11,0.25,0.0861
tr31,5,11,0.30,0.0557
tr31,5,11,0.35,0.0326
tr31,5,11,0.40,0.0102
tr31,5,11,0.45,0.0052
tr31,5,11,0.50,0.0036
tr31,5,11,0.55,0.0029
tr31,5,11,0.60,0.0000
tr31,5,11,0.65,0.0000
tr31,5,11,0.70,0.0000
tr31,5,11,0.75,0.0000
tr31,5,11,0.80,0.0000
tr31,5,11,0.85,0.0000
tr31,5,11,0.90,0.0000
tr31,5,11,0.95,0.0000
tr31,5,11,average+1sigma,0.0484
tr31,5,11,average+2sigma,0.0372
tr31,5,11,average+3sigma,0.0176
tr31,5,11,average-1sigma,0.0653
tr31,5,11,average-2sigma,0.0769
tr31,5,11,average-3sigma,0.0983
tr31,5,11,average,0.0582
tr31,5,11,minimum,0.0919
tr31,5,13,0.05,0.6010
tr31,5,13,0.10,0.4854
tr31,5,13,0.15,0.2971
tr31,5,13,0.20,0.1559
tr31,5,13,0.25,0.0861
tr31,5,13,0.30,0.0557
tr31,5,13,0.35,0.0326
tr31,5,13,0.40,0.0102
tr31,5,13,0.45,0.0052
tr31,5,13,0.50,0.0036
tr31,5,13,0.55,0.0029
tr31,5,13,0.60,0.0000
tr31,5,13,0.65,0.0000
tr31,5,13,0.70,0.0000
tr31,5,13,0.75,0.0000
tr31,5,13,0.80,0.0000
tr31,5,13,0.85,0.0000
tr31,5,13,0.90,0.0000
tr31,5,13,0.95,0.0000
tr31,5,13,average+1sigma,0.0484
tr31,5,13,average+2sigma,0.0372
tr31,5,13,average+3sigma,0.0176
tr31,5,13,average-1sigma,0.0653
tr31,5,13,average-2sigma,0.0769
tr31,5,13,average-3sigma,0.0983
tr31,5,13,average,0.0582
tr31,5,13,minimum,0.0919
tr31,5,15,0.05,0.6010
tr31,5,15,0.10,0.4854
tr31,5,15,0.15,0.2971
tr31,5,15,0.20,0.1559
tr31,5,15,0.25,0.0861
tr31,5,15,0.30,0.0557
tr31,5,15,0.35,0.0326
tr31,5,15,0.40,0.0102
tr31,5,15,0.45,0.0052
tr31,5,15,0.50,0.0036
tr31,5,15,0.55,0.0029
tr31,5,15,0.60,0.0000
tr31,5,15,0.65,0.0000
tr31,5,15,0.70,0.0000
tr31,5,15,0.75,0.0000
tr31,5,15,0.80,0.0000
tr31,5,15,0.85,0.0000
tr31,5,15,0.90,0.0000
tr31,5,15,0.95,0.0000
tr31,5,15,average+1sigma,0.0484
tr31,5,15,average+2sigma,0.0372
tr31,5,15,average+3sigma,0.0176
tr31,5,15,average-1sigma,0.0653
tr31,5,15,average-2sigma,0.0769
tr31,5,15,average-3sigma,0.0983
tr31,5,15,average,0.0582
tr31,5,15,minimum,0.0919
tr31,5,17,0.05,0.6010
tr31,5,17,0.10,0.4854
tr31,5,17,0.15,0.2971
tr31,5,17,0.20,0.1559
tr31,5,17,0.25,0.0861
tr31,5,17,0.30,0.0557
tr31,5,17,0.35,0.0326
tr31,5,17,0.40,0.0102
tr31,5,17,0.45,0.0052
tr31,5,17,0.50,0.0036
tr31,5,17,0.55,0.0029
tr31,5,17,0.60,0.0000
tr31,5,17,0.65,0.0000
tr31,5,17,0.70,0.0000
tr31,5,17,0.75,0.0000
tr31,5,17,0.80,0.0000
tr31,5,17,0.85,0.0000
tr31,5,17,0.90,0.0000
tr31,5,17,0.95,0.0000
tr31,5,17,average+1sigma,0.0484
tr31,5,17,average+2sigma,0.0372
tr31,5,17,average+3sigma,0.0176
tr31,5,17,average-1sigma,0.0653
tr31,5,17,average-2sigma,0.0769
tr31,5,17,average-3sigma,0.0983
tr31,5,17,average,0.0582
tr31,5,17,minimum,0.0919
tr31,5,19,0.05,0.6010
tr31,5,19,0.10,0.4854
tr31,5,19,0.15,0.2971
tr31,5,19,0.20,0.1559
tr31,5,19,0.25,0.0861
tr31,5,19,0.30,0.0557
tr31,5,19,0.35,0.0326
tr31,5,19,0.40,0.0102
tr31,5,19,0.45,0.0052
tr31,5,19,0.50,0.0036
tr31,5,19,0.55,0.0029
tr31,5,19,0.60,0.0000
tr31,5,19,0.65,0.0000
tr31,5,19,0.70,0.0000
tr31,5,19,0.75,0.0000
tr31,5,19,0.80,0.0000
tr31,5,19,0.85,0.0000
tr31,5,19,0.90,0.0000
tr31,5,19,0.95,0.0000
tr31,5,19,average+1sigma,0.0484
tr31,5,19,average+2sigma,0.0372
tr31,5,19,average+3sigma,0.0176
tr31,5,19,average-1sigma,0.0653
tr31,5,19,average-2sigma,0.0769
tr31,5,19,average-3sigma,0.0983
tr31,5,19,average,0.0582
tr31,5,19,minimum,0.0919
tr31,5,1,0.05,0.4540
tr31,5,1,0.10,0.5644
tr31,5,1,0.15,0.5356
tr31,5,1,0.20,0.4639
tr31,5,1,0.25,0.3799
tr31,5,1,0.30,0.3075
tr31,5,1,0.35,0.2386
tr31,5,1,0.40,0.2026
tr31,5,1,0.45,0.1803
tr31,5,1,0.50,0.1586
tr31,5,1,0.55,0.1351
tr31,5,1,0.60,0.1235
tr31,5,1,0.65,0.1096
tr31,5,1,0.70,0.1012
tr31,5,1,0.75,0.0879
tr31,5,1,0.80,0.0677
tr31,5,1,0.85,0.0574
tr31,5,1,0.90,0.0488
tr31,5,1,0.95,0.0245
tr31,5,1,average+1sigma,0.0000
tr31,5,1,average+2sigma,0.0000
tr31,5,1,average+3sigma,0.0000
tr31,5,1,average-1sigma,0.0000
tr31,5,1,average-2sigma,0.0000
tr31,5,1,average-3sigma,0.0000
tr31,5,1,average,0.0000
tr31,5,1,minimum,0.0000
tr31,5,3,0.05,0.5532
tr31,5,3,0.10,0.5696
tr31,5,3,0.15,0.4455
tr31,5,3,0.20,0.3060
tr31,5,3,0.25,0.2010
tr31,5,3,0.30,0.1320
tr31,5,3,0.35,0.0961
tr31,5,3,0.40,0.0742
tr31,5,3,0.45,0.0556
tr31,5,3,0.50,0.0439
tr31,5,3,0.55,0.0380
tr31,5,3,0.60,0.0278
tr31,5,3,0.65,0.0105
tr31,5,3,0.70,0.0059
tr31,5,3,0.75,0.0036
tr31,5,3,0.80,0.0036
tr31,5,3,0.85,0.0023
tr31,5,3,0.90,0.0000
tr31,5,3,0.95,0.0000
tr31,5,3,average+1sigma,0.0486
tr31,5,3,average+2sigma,0.0362
tr31,5,3,average+3sigma,0.0181
tr31,5,3,average-1sigma,0.0612
tr31,5,3,average-2sigma,0.0729
tr31,5,3,average-3sigma,0.0856
tr31,5,3,average,0.0572
tr31,5,3,minimum,0.0820
tr31,5,5,0.05,0.6010
tr31,5,5,0.10,0.4854
tr31,5,5,0.15,0.2971
tr31,5,5,0.20,0.1559
tr31,5,5,0.25,0.0861
tr31,5,5,0.30,0.0557
tr31,5,5,0.35,0.0326
tr31,5,5,0.40,0.0102
tr31,5,5,0.45,0.0052
tr31,5,5,0.50,0.0036
tr31,5,5,0.55,0.0029
tr31,5,5,0.60,0.0000
tr31,5,5,0.65,0.0000
tr31,5,5,0.70,0.0000
tr31,5,5,0.75,0.0000
tr31,5,5,0.80,0.0000
tr31,5,5,0.85,0.0000
tr31,5,5,0.90,0.0000
tr31,5,5,0.95,0.0000
tr31,5,5,average+1sigma,0.0484
tr31,5,5,average+2sigma,0.0372
tr31,5,5,average+3sigma,0.0176
tr31,5,5,average-1sigma,0.0653
tr31,5,5,average-2sigma,0.0769
tr31,5,5,average-3sigma,0.0983
tr31,5,5,average,0.0582
tr31,5,5,minimum,0.0919
tr31,5,7,0.05,0.6010
tr31,5,7,0.10,0.4854
tr31,5,7,0.15,0.2971
tr31,5,7,0.20,0.1559
tr31,5,7,0.25,0.0861
tr31,5,7,0.30,0.0557
tr31,5,7,0.35,0.0326
tr31,5,7,0.40,0.0102
tr31,5,7,0.45,0.0052
tr31,5,7,0.50,0.0036
tr31,5,7,0.55,0.0029
tr31,5,7,0.60,0.0000
tr31,5,7,0.65,0.0000
tr31,5,7,0.70,0.0000
tr31,5,7,0.75,0.0000
tr31,5,7,0.80,0.0000
tr31,5,7,0.85,0.0000
tr31,5,7,0.90,0.0000
tr31,5,7,0.95,0.0000
tr31,5,7,average+1sigma,0.0484
tr31,5,7,average+2sigma,0.0372
tr31,5,7,average+3sigma,0.0176
tr31,5,7,average-1sigma,0.0653
tr31,5,7,average-2sigma,0.0769
tr31,5,7,average-3sigma,0.0983
tr31,5,7,average,0.0582
tr31,5,7,minimum,0.0919
tr31,5,9,0.05,0.6010
tr31,5,9,0.10,0.4854
tr31,5,9,0.15,0.2971
tr31,5,9,0.20,0.1559
tr31,5,9,0.25,0.0861
tr31,5,9,0.30,0.0557
tr31,5,9,0.35,0.0326
tr31,5,9,0.40,0.0102
tr31,5,9,0.45,0.0052
tr31,5,9,0.50,0.0036
tr31,5,9,0.55,0.0029
tr31,5,9,0.60,0.0000
tr31,5,9,0.65,0.0000
tr31,5,9,0.70,0.0000
tr31,5,9,0.75,0.0000
tr31,5,9,0.80,0.0000
tr31,5,9,0.85,0.0000
tr31,5,9,0.90,0.0000
tr31,5,9,0.95,0.0000
tr31,5,9,average+1sigma,0.0484
tr31,5,9,average+2sigma,0.0372
tr31,5,9,average+3sigma,0.0176
tr31,5,9,average-1sigma,0.0653
tr31,5,9,average-2sigma,0.0769
tr31,5,9,average-3sigma,0.0983
tr31,5,9,average,0.0582
tr31,5,9,minimum,0.0919
tr41,1,11,0.05,0.5068
tr41,1,11,0.10,0.5823
tr41,1,11,0.15,0.5150
tr41,1,11,0.20,0.4279
tr41,1,11,0.25,0.3448
tr41,1,11,0.30,0.2618
tr41,1,11,0.35,0.1857
tr41,1,11,0.40,0.1205
tr41,1,11,0.45,0.0974
tr41,1,11,0.50,0.0537
tr41,1,11,0.55,0.0306
tr41,1,11,0.60,0.0138
tr41,1,11,0.65,0.0092
tr41,1,11,0.70,0.0052
tr41,1,11,0.75,0.0040
tr41,1,11,0.80,0.0015
tr41,1,11,0.85,0.0015
tr41,1,11,0.90,0.0002
tr41,1,11,0.95,0.0002
tr41,1,11,average+1sigma,0.0000
tr41,1,11,average+2sigma,0.0000
tr41,1,11,average+3sigma,0.0000
tr41,1,11,average-1sigma,0.0000
tr41,1,11,average-2sigma,0.0000
tr41,1,11,average-3sigma,0.0000
tr41,1,11,average,0.0000
tr41,1,11,minimum,0.0000
tr41,1,13,0.05,0.5068
tr41,1,13,0.10,0.5823
tr41,1,13,0.15,0.5150
tr41,1,13,0.20,0.4279
tr41,1,13,0.25,0.3448
tr41,1,13,0.30,0.2618
tr41,1,13,0.35,0.1857
tr41,1,13,0.40,0.1205
tr41,1,13,0.45,0.0974
tr41,1,13,0.50,0.0537
tr41,1,13,0.55,0.0306
tr41,1,13,0.60,0.0138
tr41,1,13,0.65,0.0092
tr41,1,13,0.70,0.0052
tr41,1,13,0.75,0.0040
tr41,1,13,0.80,0.0015
tr41,1,13,0.85,0.0015
tr41,1,13,0.90,0.0002
tr41,1,13,0.95,0.0002
tr41,1,13,average+1sigma,0.0000
tr41,1,13,average+2sigma,0.0000
tr41,1,13,average+3sigma,0.0000
tr41,1,13,average-1sigma,0.0000
tr41,1,13,average-2sigma,0.0000
tr41,1,13,average-3sigma,0.0000
tr41,1,13,average,0.0000
tr41,1,13,minimum,0.0000
tr41,1,15,0.05,0.5068
tr41,1,15,0.10,0.5823
tr41,1,15,0.15,0.5150
tr41,1,15,0.20,0.4279
tr41,1,15,0.25,0.3448
tr41,1,15,0.30,0.2618
tr41,1,15,0.35,0.1857
tr41,1,15,0.40,0.1205
tr41,1,15,0.45,0.0974
tr41,1,15,0.50,0.0537
tr41,1,15,0.55,0.0306
tr41,1,15,0.60,0.0138
tr41,1,15,0.65,0.0092
tr41,1,15,0.70,0.0052
tr41,1,15,0.75,0.0040
tr41,1,15,0.80,0.0015
tr41,1,15,0.85,0.0015
tr41,1,15,0.90,0.0002
tr41,1,15,0.95,0.0002
tr41,1,15,average+1sigma,0.0000
tr41,1,15,average+2sigma,0.0000
tr41,1,15,average+3sigma,0.0000
tr41,1,15,average-1sigma,0.0000
tr41,1,15,average-2sigma,0.0000
tr41,1,15,average-3sigma,0.0000
tr41,1,15,average,0.0000
tr41,1,15,minimum,0.0000
tr41,1,17,0.05,0.5068
tr41,1,17,0.10,0.5823
tr41,1,17,0.15,0.5150
tr41,1,17,0.20,0.4279
tr41,1,17,0.25,0.3448
tr41,1,17,0.30,0.2618
tr41,1,17,0.35,0.1857
tr41,1,17,0.40,0.1205
tr41,1,17,0.45,0.0974
tr41,1,17,0.50,0.0537
tr41,1,17,0.55,0.0306
tr41,1,17,0.60,0.0138
tr41,1,17,0.65,0.0092
tr41,1,17,0.70,0.0052
tr41,1,17,0.75,0.0040
tr41,1,17,0.80,0.0015
tr41,1,17,0.85,0.0015
tr41,1,17,0.90,0.0002
tr41,1,17,0.95,0.0002
tr41,1,17,average+1sigma,0.0000
tr41,1,17,average+2sigma,0.0000
tr41,1,17,average+3sigma,0.0000
tr41,1,17,average-1sigma,0.0000
tr41,1,17,average-2sigma,0.0000
tr41,1,17,average-3sigma,0.0000
tr41,1,17,average,0.0000
tr41,1,17,minimum,0.0000
tr41,1,19,0.05,0.5068
tr41,1,19,0.10,0.5823
tr41,1,19,0.15,0.5150
tr41,1,19,0.20,0.4279
tr41,1,19,0.25,0.3448
tr41,1,19,0.30,0.2618
tr41,1,19,0.35,0.1857
tr41,1,19,0.40,0.1205
tr41,1,19,0.45,0.0974
tr41,1,19,0.50,0.0537
tr41,1,19,0.55,0.0306
tr41,1,19,0.60,0.0138
tr41,1,19,0.65,0.0092
tr41,1,19,0.70,0.0052
tr41,1,19,0.75,0.0040
tr41,1,19,0.80,0.0015
tr41,1,19,0.85,0.0015
tr41,1,19,0.90,0.0002
tr41,1,19,0.95,0.0002
tr41,1,19,average+1sigma,0.0000
tr41,1,19,average+2sigma,0.0000
tr41,1,19,average+3sigma,0.0000
tr41,1,19,average-1sigma,0.0000
tr41,1,19,average-2sigma,0.0000
tr41,1,19,average-3sigma,0.0000
tr41,1,19,average,0.0000
tr41,1,19,minimum,0.0000
tr41,1,1,0.05,0.5068
tr41,1,1,0.10,0.5823
tr41,1,1,0.15,0.5150
tr41,1,1,0.20,0.4279
tr41,1,1,0.25,0.3448
tr41,1,1,0.30,0.2618
tr41,1,1,0.35,0.1857
tr41,1,1,0.40,0.1205
tr41,1,1,0.45,0.0974
tr41,1,1,0.50,0.0537
tr41,1,1,0.55,0.0306
tr41,1,1,0.60,0.0138
tr41,1,1,0.65,0.0092
tr41,1,1,0.70,0.0052
tr41,1,1,0.75,0.0040
tr41,1,1,0.80,0.0015
tr41,1,1,0.85,0.0015
tr41,1,1,0.90,0.0002
tr41,1,1,0.95,0.0002
tr41,1,1,average+1sigma,0.0000
tr41,1,1,average+2sigma,0.0000
tr41,1,1,average+3sigma,0.0000
tr41,1,1,average-1sigma,0.0000
tr41,1,1,average-2sigma,0.0000
tr41,1,1,average-3sigma,0.0000
tr41,1,1,average,0.0000
tr41,1,1,minimum,0.0000
tr41,1,3,0.05,0.5068
tr41,1,3,0.10,0.5823
tr41,1,3,0.15,0.5150
tr41,1,3,0.20,0.4279
tr41,1,3,0.25,0.3448
tr41,1,3,0.30,0.2618
tr41,1,3,0.35,0.1857
tr41,1,3,0.40,0.1205
tr41,1,3,0.45,0.0974
tr41,1,3,0.50,0.0537
tr41,1,3,0.55,0.0306
tr41,1,3,0.60,0.0138
tr41,1,3,0.65,0.0092
tr41,1,3,0.70,0.0052
tr41,1,3,0.75,0.0040
tr41,1,3,0.80,0.0015
tr41,1,3,0.85,0.0015
tr41,1,3,0.90,0.0002
tr41,1,3,0.95,0.0002
tr41,1,3,average+1sigma,0.0000
tr41,1,3,average+2sigma,0.0000
tr41,1,3,average+3sigma,0.0000
tr41,1,3,average-1sigma,0.0000
tr41,1,3,average-2sigma,0.0000
tr41,1,3,average-3sigma,0.0000
tr41,1,3,average,0.0000
tr41,1,3,minimum,0.0000
tr41,1,5,0.05,0.5068
tr41,1,5,0.10,0.5823
tr41,1,5,0.15,0.5150
tr41,1,5,0.20,0.4279
tr41,1,5,0.25,0.3448
tr41,1,5,0.30,0.2618
tr41,1,5,0.35,0.1857
tr41,1,5,0.40,0.1205
tr41,1,5,0.45,0.0974
tr41,1,5,0.50,0.0537
tr41,1,5,0.55,0.0306
tr41,1,5,0.60,0.0138
tr41,1,5,0.65,0.0092
tr41,1,5,0.70,0.0052
tr41,1,5,0.75,0.0040
tr41,1,5,0.80,0.0015
tr41,1,5,0.85,0.0015
tr41,1,5,0.90,0.0002
tr41,1,5,0.95,0.0002
tr41,1,5,average+1sigma,0.0000
tr41,1,5,average+2sigma,0.0000
tr41,1,5,average+3sigma,0.0000
tr41,1,5,average-1sigma,0.0000
tr41,1,5,average-2sigma,0.0000
tr41,1,5,average-3sigma,0.0000
tr41,1,5,average,0.0000
tr41,1,5,minimum,0.0000
tr41,1,7,0.05,0.5068
tr41,1,7,0.10,0.5823
tr41,1,7,0.15,0.5150
tr41,1,7,0.20,0.4279
tr41,1,7,0.25,0.3448
tr41,1,7,0.30,0.2618
tr41,1,7,0.35,0.1857
tr41,1,7,0.40,0.1205
tr41,1,7,0.45,0.0974
tr41,1,7,0.50,0.0537
tr41,1,7,0.55,0.0306
tr41,1,7,0.60,0.0138
tr41,1,7,0.65,0.0092
tr41,1,7,0.70,0.0052
tr41,1,7,0.75,0.0040
tr41,1,7,0.80,0.0015
tr41,1,7,0.85,0.0015
tr41,1,7,0.90,0.0002
tr41,1,7,0.95,0.0002
tr41,1,7,average+1sigma,0.0000
tr41,1,7,average+2sigma,0.0000
tr41,1,7,average+3sigma,0.0000
tr41,1,7,average-1sigma,0.0000
tr41,1,7,average-2sigma,0.0000
tr41,1,7,average-3sigma,0.0000
tr41,1,7,average,0.0000
tr41,1,7,minimum,0.0000
tr41,1,9,0.05,0.5068
tr41,1,9,0.10,0.5823
tr41,1,9,0.15,0.5150
tr41,1,9,0.20,0.4279
tr41,1,9,0.25,0.3448
tr41,1,9,0.30,0.2618
tr41,1,9,0.35,0.1857
tr41,1,9,0.40,0.1205
tr41,1,9,0.45,0.0974
tr41,1,9,0.50,0.0537
tr41,1,9,0.55,0.0306
tr41,1,9,0.60,0.0138
tr41,1,9,0.65,0.0092
tr41,1,9,0.70,0.0052
tr41,1,9,0.75,0.0040
tr41,1,9,0.80,0.0015
tr41,1,9,0.85,0.0015
tr41,1,9,0.90,0.0002
tr41,1,9,0.95,0.0002
tr41,1,9,average+1sigma,0.0000
tr41,1,9,average+2sigma,0.0000
tr41,1,9,average+3sigma,0.0000
tr41,1,9,average-1sigma,0.0000
tr41,1,9,average-2sigma,0.0000
tr41,1,9,average-3sigma,0.0000
tr41,1,9,average,0.0000
tr41,1,9,minimum,0.0000
tr41,10,11,0.05,0.5863
tr41,10,11,0.10,0.6798
tr41,10,11,0.15,0.5545
tr41,10,11,0.20,0.3961
tr41,10,11,0.25,0.2338
tr41,10,11,0.30,0.1156
tr41,10,11,0.35,0.0387
tr41,10,11,0.40,0.0111
tr41,10,11,0.45,0.0000
tr41,10,11,0.50,0.0000
tr41,10,11,0.55,0.0000
tr41,10,11,0.60,0.0000
tr41,10,11,0.65,0.0000
tr41,10,11,0.70,0.0000
tr41,10,11,0.75,0.0000
tr41,10,11,0.80,0.0000
tr41,10,11,0.85,0.0000
tr41,10,11,0.90,0.0000
tr41,10,11,0.95,0.0000
tr41,10,11,average+1sigma,0.0676
tr41,10,11,average+2sigma,0.0440
tr41,10,11,average+3sigma,0.0289
tr41,10,11,average-1sigma,0.1750
tr41,10,11,average-2sigma,0.2481
tr41,10,11,average-3sigma,0.3074
tr41,10,11,average,0.1040
tr41,10,11,minimum,0.4765
tr41,10,13,0.05,0.5863
tr41,10,13,0.10,0.6798
tr41,10,13,0.15,0.5545
tr41,10,13,0.20,0.3961
tr41,10,13,0.25,0.2338
tr41,10,13,0.30,0.1156
tr41,10,13,0.35,0.0387
tr41,10,13,0.40,0.0111
tr41,10,13,0.45,0.0000
tr41,10,13,0.50,0.0000
tr41,10,13,0.55,0.0000
tr41,10,13,0.60,0.0000
tr41,10,13,0.65,0.0000
tr41,10,13,0.70,0.0000
tr41,10,13,0.75,0.0000
tr41,10,13,0.80,0.0000
tr41,10,13,0.85,0.0000
tr41,10,13,0.90,0.0000
tr41,10,13,0.95,0.0000
tr41,10,13,average+1sigma,0.0676
tr41,10,13,average+2sigma,0.0440
tr41,10,13,average+3sigma,0.0289
tr41,10,13,average-1sigma,0.1750
tr41,10,13,average-2sigma,0.2481
tr41,10,13,average-3sigma,0.3074
tr41,10,13,average,0.1040
tr41,10,13,minimum,0.4765
tr41,10,15,0.05,0.5863
tr41,10,15,0.10,0.6798
tr41,10,15,0.15,0.5545
tr41,10,15,0.20,0.3961
tr41,10,15,0.25,0.2338
tr41,10,15,0.30,0.1156
tr41,10,15,0.35,0.0387
tr41,10,15,0.40,0.0111
tr41,10,15,0.45,0.0000
tr41,10,15,0.50,0.0000
tr41,10,15,0.55,0.0000
tr41,10,15,0.60,0.0000
tr41,10,15,0.65,0.0000
tr41,10,15,0.70,0.0000
tr41,10,15,0.75,0.0000
tr41,10,15,0.80,0.0000
tr41,10,15,0.85,0.0000
tr41,10,15,0.90,0.0000
tr41,10,15,0.95,0.0000
tr41,10,15,average+1sigma,0.0676
tr41,10,15,average+2sigma,0.0440
tr41,10,15,average+3sigma,0.0289
tr41,10,15,average-1sigma,0.1750
tr41,10,15,average-2sigma,0.2481
tr41,10,15,average-3sigma,0.3074
tr41,10,15,average,0.1040
tr41,10,15,minimum,0.4765
tr41,10,17,0.05,0.5863
tr41,10,17,0.10,0.6798
tr41,10,17,0.15,0.5545
tr41,10,17,0.20,0.3961
tr41,10,17,0.25,0.2338
tr41,10,17,0.30,0.1156
tr41,10,17,0.35,0.0387
tr41,10,17,0.40,0.0111
tr41,10,17,0.45,0.0000
tr41,10,17,0.50,0.0000
tr41,10,17,0.55,0.0000
tr41,10,17,0.60,0.0000
tr41,10,17,0.65,0.0000
tr41,10,17,0.70,0.0000
tr41,10,17,0.75,0.0000
tr41,10,17,0.80,0.0000
tr41,10,17,0.85,0.0000
tr41,10,17,0.90,0.0000
tr41,10,17,0.95,0.0000
tr41,10,17,average+1sigma,0.0676
tr41,10,17,average+2sigma,0.0440
tr41,10,17,average+3sigma,0.0289
tr41,10,17,average-1sigma,0.1750
tr41,10,17,average-2sigma,0.2481
tr41,10,17,average-3sigma,0.3074
tr41,10,17,average,0.1040
tr41,10,17,minimum,0.4765
tr41,10,19,0.05,0.5863
tr41,10,19,0.10,0.6798
tr41,10,19,0.15,0.5545
tr41,10,19,0.20,0.3961
tr41,10,19,0.25,0.2338
tr41,10,19,0.30,0.1156
tr41,10,19,0.35,0.0387
tr41,10,19,0.40,0.0111
tr41,10,19,0.45,0.0000
tr41,10,19,0.50,0.0000
tr41,10,19,0.55,0.0000
tr41,10,19,0.60,0.0000
tr41,10,19,0.65,0.0000
tr41,10,19,0.70,0.0000
tr41,10,19,0.75,0.0000
tr41,10,19,0.80,0.0000
tr41,10,19,0.85,0.0000
tr41,10,19,0.90,0.0000
tr41,10,19,0.95,0.0000
