Text Collection,Graph Constructor Algorithm,Graph Parameter (k or ε),# of Positive Labeled Documents (D+),Label Propagation Algorithm,"Extracted Negatives Docs (num_neg = {1,2,5,10} x |D+|)",LLGC parameter (α),F1 Score,Standard Deviation,Negative Precision
tr11,eN,0.1,20,LLGC,x2,0.9,0.4286,0.2570,0.9913
tr11,eN,0.1,20,LLGC,x5,0.1,0.5204,0.3048,0.9883
tr11,eN,0.1,20,LLGC,x5,0.3,0.5408,0.3128,0.9883
tr11,eN,0.1,20,LLGC,x5,0.5,0.5676,0.3217,0.9883
tr11,eN,0.1,20,LLGC,x5,0.7,0.5975,0.3192,0.9883
tr11,eN,0.1,20,LLGC,x5,0.9,0.4381,0.2671,0.9883
tr11,eN,0.1,20,LLGC,x10,0.1,0.5700,0.2900,0.9830
tr11,eN,0.1,20,LLGC,x10,0.3,0.5736,0.2886,0.9830
tr11,eN,0.1,20,LLGC,x10,0.5,0.5591,0.2644,0.9830
tr11,eN,0.1,20,LLGC,x10,0.7,0.5042,0.2076,0.9830
tr11,eN,0.1,20,LLGC,x10,0.9,0.1273,0.2462,0.9830
tr11,eN,0.1,30,LLGC,x1,0.1,0.3763,0.1351,0.9958
tr11,eN,0.1,30,LLGC,x1,0.3,0.3690,0.1344,0.9958
tr11,eN,0.1,30,LLGC,x1,0.5,0.3579,0.1345,0.9958
tr11,eN,0.1,30,LLGC,x1,0.7,0.3349,0.1348,0.9958
tr11,eN,0.1,30,LLGC,x1,0.9,0.2842,0.1396,0.9958
tr11,eN,0.1,30,LLGC,x2,0.1,0.5229,0.1550,0.9879
tr11,eN,0.1,30,LLGC,x2,0.3,0.5306,0.1562,0.9879
tr11,eN,0.1,30,LLGC,x2,0.5,0.5519,0.1624,0.9879
tr11,eN,0.1,30,LLGC,x2,0.7,0.5812,0.1710,0.9879
tr11,eN,0.1,30,LLGC,x2,0.9,0.6359,0.1603,0.9879
tr11,eN,0.1,30,LLGC,x5,0.1,0.7230,0.1767,0.9817
tr11,eN,0.1,30,LLGC,x5,0.3,0.7422,0.1783,0.9817
tr11,eN,0.1,30,LLGC,x5,0.5,0.7605,0.1735,0.9817
tr11,eN,0.1,30,LLGC,x5,0.7,0.7702,0.1587,0.9817
tr11,eN,0.1,30,LLGC,x5,0.9,0.4161,0.3523,0.9817
tr11,eN,0.1,30,LLGC,x10,0.1,0.6196,0.2028,0.9562
tr11,eN,0.1,30,LLGC,x10,0.3,0.5877,0.2226,0.9562
tr11,eN,0.1,30,LLGC,x10,0.5,0.5363,0.2476,0.9562
tr11,eN,0.1,30,LLGC,x10,0.7,0.3744,0.3302,0.9562
tr11,eN,0.1,30,LLGC,x10,0.9,0.0150,0.0376,0.9562
tr11,eN,0.15,1,LLGC,x1,0.1,0.1982,0.1555,0.9778
tr11,eN,0.15,1,LLGC,x1,0.3,0.2007,0.1574,0.9778
tr11,eN,0.15,1,LLGC,x1,0.5,0.2023,0.1581,0.9778
tr11,eN,0.15,1,LLGC,x1,0.7,0.2026,0.1574,0.9778
tr11,eN,0.15,1,LLGC,x1,0.9,0.1984,0.1515,0.9778
tr11,eN,0.15,1,LLGC,x2,0.1,0.2249,0.1692,0.9389
tr11,eN,0.15,1,LLGC,x2,0.3,0.2323,0.1734,0.9389
tr11,eN,0.15,1,LLGC,x2,0.5,0.2384,0.1761,0.9389
tr11,eN,0.15,1,LLGC,x2,0.7,0.2438,0.1773,0.9389
tr11,eN,0.15,1,LLGC,x2,0.9,0.2499,0.1870,0.9389
tr11,eN,0.15,1,LLGC,x5,0.1,0.2545,0.1771,0.9600
tr11,eN,0.15,1,LLGC,x5,0.3,0.2654,0.1824,0.9600
tr11,eN,0.15,1,LLGC,x5,0.5,0.2845,0.1895,0.9600
tr11,eN,0.15,1,LLGC,x5,0.7,0.3065,0.2007,0.9600
tr11,eN,0.15,1,LLGC,x5,0.9,0.3610,0.2409,0.9600
tr11,eN,0.15,1,LLGC,x10,0.1,0.3309,0.2062,0.9689
tr11,eN,0.15,1,LLGC,x10,0.3,0.3600,0.2222,0.9689
tr11,eN,0.15,1,LLGC,x10,0.5,0.3853,0.2393,0.9689
tr11,eN,0.15,1,LLGC,x10,0.7,0.4101,0.2612,0.9689
tr11,eN,0.15,1,LLGC,x10,0.9,0.4335,0.3071,0.9689
tr11,eN,0.15,5,LLGC,x1,0.1,0.1917,0.1532,0.9733
tr11,eN,0.15,5,LLGC,x1,0.3,0.1926,0.1542,0.9733
tr11,eN,0.15,5,LLGC,x1,0.5,0.1921,0.1541,0.9733
tr11,eN,0.15,5,LLGC,x1,0.7,0.1902,0.1535,0.9733
tr11,eN,0.15,5,LLGC,x1,0.9,0.1839,0.1492,0.9733
tr11,eN,0.15,5,LLGC,x2,0.1,0.2286,0.1678,0.9778
tr11,eN,0.15,5,LLGC,x2,0.3,0.2321,0.1705,0.9778
tr11,eN,0.15,5,LLGC,x2,0.5,0.2355,0.1726,0.9778
tr11,eN,0.15,5,LLGC,x2,0.7,0.2383,0.1753,0.9778
tr11,eN,0.15,5,LLGC,x2,0.9,0.2451,0.1800,0.9778
tr11,eN,0.15,5,LLGC,x5,0.1,0.3411,0.2119,0.9787
tr11,eN,0.15,5,LLGC,x5,0.3,0.3563,0.2189,0.9787
tr11,eN,0.15,5,LLGC,x5,0.5,0.3758,0.2293,0.9787
tr11,eN,0.15,5,LLGC,x5,0.7,0.4125,0.2468,0.9787
tr11,eN,0.15,5,LLGC,x5,0.9,0.5153,0.2758,0.9787
tr11,eN,0.15,5,LLGC,x10,0.1,0.4405,0.2472,0.9804
tr11,eN,0.15,5,LLGC,x10,0.3,0.4669,0.2574,0.9804
tr11,eN,0.15,5,LLGC,x10,0.5,0.5063,0.2706,0.9804
tr11,eN,0.15,5,LLGC,x10,0.7,0.5439,0.2757,0.9804
tr11,eN,0.15,5,LLGC,x10,0.9,0.5796,0.2787,0.9804
tr11,eN,0.15,10,LLGC,x1,0.1,0.2136,0.1630,0.9813
tr11,eN,0.15,10,LLGC,x1,0.3,0.2145,0.1641,0.9813
tr11,eN,0.15,10,LLGC,x1,0.5,0.2140,0.1640,0.9813
tr11,eN,0.15,10,LLGC,x1,0.7,0.2106,0.1630,0.9813
tr11,eN,0.15,10,LLGC,x1,0.9,0.1989,0.1594,0.9813
tr11,eN,0.15,10,LLGC,x2,0.1,0.2694,0.1702,0.9788
tr11,eN,0.15,10,LLGC,x2,0.3,0.2742,0.1708,0.9788
tr11,eN,0.15,10,LLGC,x2,0.5,0.2797,0.1705,0.9788
tr11,eN,0.15,10,LLGC,x2,0.7,0.2850,0.1682,0.9788
tr11,eN,0.15,10,LLGC,x2,0.9,0.2987,0.1736,0.9788
tr11,eN,0.15,10,LLGC,x5,0.1,0.4028,0.2252,0.9817
tr11,eN,0.15,10,LLGC,x5,0.3,0.4280,0.2306,0.9817
tr11,eN,0.15,10,LLGC,x5,0.5,0.4611,0.2434,0.9817
tr11,eN,0.15,10,LLGC,x5,0.7,0.5017,0.2586,0.9817
tr11,eN,0.15,10,LLGC,x5,0.9,0.5956,0.2599,0.9817
tr11,eN,0.15,10,LLGC,x10,0.1,0.5084,0.2508,0.9845
tr11,eN,0.15,10,LLGC,x10,0.3,0.5433,0.2590,0.9845
tr11,eN,0.15,10,LLGC,x10,0.5,0.5762,0.2629,0.9845
tr11,eN,0.15,10,LLGC,x10,0.7,0.6144,0.2541,0.9845
tr11,eN,0.15,10,LLGC,x10,0.9,0.5642,0.2780,0.9845
tr11,eN,0.15,20,LLGC,x1,0.1,0.2509,0.1694,0.9833
tr11,eN,0.15,20,LLGC,x1,0.3,0.2508,0.1696,0.9833
tr11,eN,0.15,20,LLGC,x1,0.5,0.2488,0.1689,0.9833
tr11,eN,0.15,20,LLGC,x1,0.7,0.2430,0.1670,0.9833
tr11,eN,0.15,20,LLGC,x1,0.9,0.2248,0.1623,0.9833
tr11,eN,0.15,20,LLGC,x2,0.1,0.3120,0.2030,0.9850
tr11,eN,0.15,20,LLGC,x2,0.3,0.3173,0.2034,0.9850
tr11,eN,0.15,20,LLGC,x2,0.5,0.3228,0.2004,0.9850
tr11,eN,0.15,20,LLGC,x2,0.7,0.3252,0.1969,0.9850
tr11,eN,0.15,20,LLGC,x2,0.9,0.3148,0.1822,0.9850
tr11,eN,0.15,20,LLGC,x5,0.1,0.4579,0.2845,0.9828
tr11,eN,0.15,20,LLGC,x5,0.3,0.4828,0.2857,0.9828
tr11,eN,0.15,20,LLGC,x5,0.5,0.5150,0.2843,0.9828
tr11,eN,0.15,20,LLGC,x5,0.7,0.5491,0.2802,0.9828
tr11,eN,0.15,20,LLGC,x5,0.9,0.6021,0.2598,0.9828
tr11,eN,0.15,20,LLGC,x10,0.1,0.5379,0.2825,0.9803
tr11,eN,0.15,20,LLGC,x10,0.3,0.5606,0.2711,0.9803
tr11,eN,0.15,20,LLGC,x10,0.5,0.5839,0.2538,0.9803
tr11,eN,0.15,20,LLGC,x10,0.7,0.5937,0.2302,0.9803
tr11,eN,0.15,20,LLGC,x10,0.9,0.3507,0.3082,0.9803
tr11,eN,0.15,30,LLGC,x1,0.1,0.3335,0.1095,0.9808
tr11,eN,0.15,30,LLGC,x1,0.3,0.3315,0.1105,0.9808
tr11,eN,0.15,30,LLGC,x1,0.5,0.3260,0.1120,0.9808
tr11,eN,0.15,30,LLGC,x1,0.7,0.3143,0.1148,0.9808
tr11,eN,0.15,30,LLGC,x1,0.9,0.2869,0.1234,0.9808
tr11,eN,0.15,30,LLGC,x2,0.1,0.4440,0.1334,0.9825
tr11,eN,0.15,30,LLGC,x2,0.3,0.4483,0.1337,0.9825
tr11,eN,0.15,30,LLGC,x2,0.5,0.4528,0.1345,0.9825
tr11,eN,0.15,30,LLGC,x2,0.7,0.4596,0.1397,0.9825
tr11,eN,0.15,30,LLGC,x2,0.9,0.4584,0.1422,0.9825
tr11,eN,0.15,30,LLGC,x5,0.1,0.6462,0.2008,0.9790
tr11,eN,0.15,30,LLGC,x5,0.3,0.6691,0.2024,0.9790
tr11,eN,0.15,30,LLGC,x5,0.5,0.6888,0.1961,0.9790
tr11,eN,0.15,30,LLGC,x5,0.7,0.7188,0.1797,0.9790
tr11,eN,0.15,30,LLGC,x5,0.9,0.7050,0.1632,0.9790
tr11,eN,0.15,30,LLGC,x10,0.1,0.6338,0.1985,0.9506
tr11,eN,0.15,30,LLGC,x10,0.3,0.6286,0.2075,0.9506
tr11,eN,0.15,30,LLGC,x10,0.5,0.6039,0.2240,0.9506
tr11,eN,0.15,30,LLGC,x10,0.7,0.5192,0.2766,0.9506
tr11,eN,0.15,30,LLGC,x10,0.9,0.2454,0.3103,0.9506
tr11,eN,0.2,1,LLGC,x1,0.1,0.2284,0.2172,0.8444
tr11,eN,0.2,1,LLGC,x1,0.3,0.2303,0.2201,0.8444
tr11,eN,0.2,1,LLGC,x1,0.5,0.2326,0.2242,0.8444
tr11,eN,0.2,1,LLGC,x1,0.7,0.2344,0.2280,0.8444
tr11,eN,0.2,1,LLGC,x1,0.9,0.2379,0.2411,0.8444
tr11,eN,0.2,1,LLGC,x2,0.1,0.2074,0.1750,0.8444
tr11,eN,0.2,1,LLGC,x2,0.3,0.2046,0.1683,0.8444
tr11,eN,0.2,1,LLGC,x2,0.5,0.2031,0.1685,0.8444
tr11,eN,0.2,1,LLGC,x2,0.7,0.1994,0.1660,0.8444
tr11,eN,0.2,1,LLGC,x2,0.9,0.1894,0.1672,0.8444
tr11,eN,0.2,1,LLGC,x5,0.1,0.1913,0.1635,0.8222
tr11,eN,0.2,1,LLGC,x5,0.3,0.1921,0.1643,0.8222
tr11,eN,0.2,1,LLGC,x5,0.5,0.1915,0.1657,0.8222
tr11,eN,0.2,1,LLGC,x5,0.7,0.1769,0.1743,0.8222
tr11,eN,0.2,1,LLGC,x5,0.9,0.1959,0.1862,0.8222
tr11,eN,0.2,1,LLGC,x10,0.1,0.2272,0.1912,0.8267
tr11,eN,0.2,1,LLGC,x10,0.3,0.2297,0.1998,0.8267
tr11,eN,0.2,1,LLGC,x10,0.5,0.2250,0.2088,0.8267
tr11,eN,0.2,1,LLGC,x10,0.7,0.2301,0.2137,0.8267
tr11,eN,0.2,1,LLGC,x10,0.9,0.2459,0.2437,0.8267
tr11,eN,0.2,5,LLGC,x1,0.1,0.2044,0.1673,0.9067
tr11,eN,0.2,5,LLGC,x1,0.3,0.2058,0.1678,0.9067
tr11,eN,0.2,5,LLGC,x1,0.5,0.2063,0.1739,0.9067
tr11,eN,0.2,5,LLGC,x1,0.7,0.2071,0.1741,0.9067
tr11,eN,0.2,5,LLGC,x1,0.9,0.2053,0.1722,0.9067
tr11,eN,0.2,5,LLGC,x2,0.1,0.2076,0.1681,0.9056
tr11,eN,0.2,5,LLGC,x2,0.3,0.2111,0.1686,0.9056
tr11,eN,0.2,5,LLGC,x2,0.5,0.2135,0.1689,0.9056
tr11,eN,0.2,5,LLGC,x2,0.7,0.2152,0.1692,0.9056
tr11,eN,0.2,5,LLGC,x2,0.9,0.2188,0.1703,0.9056
tr11,eN,0.2,5,LLGC,x5,0.1,0.2619,0.1902,0.9409
tr11,eN,0.2,5,LLGC,x5,0.3,0.2727,0.1960,0.9409
tr11,eN,0.2,5,LLGC,x5,0.5,0.2831,0.2025,0.9409
tr11,eN,0.2,5,LLGC,x5,0.7,0.2948,0.2087,0.9409
tr11,eN,0.2,5,LLGC,x5,0.9,0.3358,0.2362,0.9409
tr11,eN,0.2,5,LLGC,x10,0.1,0.3531,0.2478,0.9613
tr11,eN,0.2,5,LLGC,x10,0.3,0.3741,0.2619,0.9613
tr11,eN,0.2,5,LLGC,x10,0.5,0.3968,0.2726,0.9613
tr11,eN,0.2,5,LLGC,x10,0.7,0.4251,0.2863,0.9613
tr11,eN,0.2,5,LLGC,x10,0.9,0.4698,0.2934,0.9613
tr11,eN,0.2,10,LLGC,x1,0.1,0.2017,0.1641,0.9063
tr11,eN,0.2,10,LLGC,x1,0.3,0.2034,0.1645,0.9063
tr11,eN,0.2,10,LLGC,x1,0.5,0.2048,0.1640,0.9063
tr11,eN,0.2,10,LLGC,x1,0.7,0.2047,0.1632,0.9063
tr11,eN,0.2,10,LLGC,x1,0.9,0.2140,0.1689,0.9063
tr11,eN,0.2,10,LLGC,x2,0.1,0.2273,0.1671,0.9388
tr11,eN,0.2,10,LLGC,x2,0.3,0.2320,0.1688,0.9388
tr11,eN,0.2,10,LLGC,x2,0.5,0.2355,0.1700,0.9388
tr11,eN,0.2,10,LLGC,x2,0.7,0.2377,0.1711,0.9388
tr11,eN,0.2,10,LLGC,x2,0.9,0.2552,0.1779,0.9388
tr11,eN,0.2,10,LLGC,x5,0.1,0.3281,0.2336,0.9610
tr11,eN,0.2,10,LLGC,x5,0.3,0.3461,0.2475,0.9610
tr11,eN,0.2,10,LLGC,x5,0.5,0.3680,0.2616,0.9610
tr11,eN,0.2,10,LLGC,x5,0.7,0.3924,0.2758,0.9610
tr11,eN,0.2,10,LLGC,x5,0.9,0.4515,0.2961,0.9610
tr11,eN,0.2,10,LLGC,x10,0.1,0.4189,0.2841,0.9695
tr11,eN,0.2,10,LLGC,x10,0.3,0.4333,0.2937,0.9695
tr11,eN,0.2,10,LLGC,x10,0.5,0.4478,0.2994,0.9695
tr11,eN,0.2,10,LLGC,x10,0.7,0.4595,0.2999,0.9695
tr11,eN,0.2,10,LLGC,x10,0.9,0.4663,0.2719,0.9695
tr11,eN,0.2,20,LLGC,x1,0.1,0.2294,0.1637,0.9792
tr11,eN,0.2,20,LLGC,x1,0.3,0.2309,0.1639,0.9792
tr11,eN,0.2,20,LLGC,x1,0.5,0.2317,0.1633,0.9792
tr11,eN,0.2,20,LLGC,x1,0.7,0.2329,0.1622,0.9792
tr11,eN,0.2,20,LLGC,x1,0.9,0.2297,0.1624,0.9792
tr11,eN,0.2,20,LLGC,x2,0.1,0.2784,0.1811,0.9804
tr11,eN,0.2,20,LLGC,x2,0.3,0.2829,0.1824,0.9804
tr11,eN,0.2,20,LLGC,x2,0.5,0.2887,0.1823,0.9804
tr11,eN,0.2,20,LLGC,x2,0.7,0.2951,0.1815,0.9804
tr11,eN,0.2,20,LLGC,x2,0.9,0.3007,0.1754,0.9804
tr11,eN,0.2,20,LLGC,x5,0.1,0.4067,0.2934,0.9787
tr11,eN,0.2,20,LLGC,x5,0.3,0.4268,0.3099,0.9787
tr11,eN,0.2,20,LLGC,x5,0.5,0.4498,0.3128,0.9787
tr11,eN,0.2,20,LLGC,x5,0.7,0.4831,0.3022,0.9787
tr11,eN,0.2,20,LLGC,x5,0.9,0.5363,0.2702,0.9787
tr11,eN,0.2,20,LLGC,x10,0.1,0.4590,0.3112,0.9725
tr11,eN,0.2,20,LLGC,x10,0.3,0.4642,0.3124,0.9725
tr11,eN,0.2,20,LLGC,x10,0.5,0.4861,0.2934,0.9725
tr11,eN,0.2,20,LLGC,x10,0.7,0.5036,0.2695,0.9725
tr11,eN,0.2,20,LLGC,x10,0.9,0.5119,0.3467,0.9725
tr11,eN,0.2,30,LLGC,x1,0.1,0.3091,0.1128,0.9892
tr11,eN,0.2,30,LLGC,x1,0.3,0.3127,0.1122,0.9892
tr11,eN,0.2,30,LLGC,x1,0.5,0.3134,0.1124,0.9892
tr11,eN,0.2,30,LLGC,x1,0.7,0.3144,0.1111,0.9892
tr11,eN,0.2,30,LLGC,x1,0.9,0.3086,0.1129,0.9892
tr11,eN,0.2,30,LLGC,x2,0.1,0.4188,0.1616,0.9846
tr11,eN,0.2,30,LLGC,x2,0.3,0.4298,0.1651,0.9846
tr11,eN,0.2,30,LLGC,x2,0.5,0.4416,0.1698,0.9846
tr11,eN,0.2,30,LLGC,x2,0.7,0.4596,0.1753,0.9846
tr11,eN,0.2,30,LLGC,x2,0.9,0.4942,0.1833,0.9846
tr11,eN,0.2,30,LLGC,x5,0.1,0.5891,0.2311,0.9708
tr11,eN,0.2,30,LLGC,x5,0.3,0.6040,0.2328,0.9708
tr11,eN,0.2,30,LLGC,x5,0.5,0.6244,0.2237,0.9708
tr11,eN,0.2,30,LLGC,x5,0.7,0.6551,0.1975,0.9708
tr11,eN,0.2,30,LLGC,x5,0.9,0.6857,0.1724,0.9708
tr11,eN,0.2,30,LLGC,x10,0.1,0.2767,0.1654,0.8916
tr11,eN,0.2,30,LLGC,x10,0.3,0.2687,0.1667,0.8916
tr11,eN,0.2,30,LLGC,x10,0.5,0.2552,0.1689,0.8916
tr11,eN,0.2,30,LLGC,x10,0.7,0.2124,0.1565,0.8916
tr11,eN,0.2,30,LLGC,x10,0.9,0.0821,0.0925,0.8916
tr11,eN,0.25,1,LLGC,x1,0.1,0.2275,0.2506,0.7222
tr11,eN,0.25,1,LLGC,x1,0.3,0.2278,0.2506,0.7222
tr11,eN,0.25,1,LLGC,x1,0.5,0.2286,0.2520,0.7222
tr11,eN,0.25,1,LLGC,x1,0.7,0.2327,0.2573,0.7222
tr11,eN,0.25,1,LLGC,x1,0.9,0.2333,0.2685,0.7222
tr11,eN,0.25,1,LLGC,x2,0.1,0.1988,0.2108,0.7556
tr11,eN,0.25,1,LLGC,x2,0.3,0.1965,0.2112,0.7556
tr11,eN,0.25,1,LLGC,x2,0.5,0.1951,0.2109,0.7556
tr11,eN,0.25,1,LLGC,x2,0.7,0.1908,0.2119,0.7556
tr11,eN,0.25,1,LLGC,x2,0.9,0.1828,0.2111,0.7556
tr11,eN,0.25,1,LLGC,x5,0.1,0.1678,0.2012,0.7600
tr11,eN,0.25,1,LLGC,x5,0.3,0.1671,0.2024,0.7600
tr11,eN,0.25,1,LLGC,x5,0.5,0.1659,0.2037,0.7600
tr11,eN,0.25,1,LLGC,x5,0.7,0.1555,0.2048,0.7600
tr11,eN,0.25,1,LLGC,x5,0.9,0.1411,0.2157,0.7600
tr11,eN,0.25,1,LLGC,x10,0.1,0.1705,0.2361,0.7889
tr11,eN,0.25,1,LLGC,x10,0.3,0.1727,0.2383,0.7889
tr11,eN,0.25,1,LLGC,x10,0.5,0.1669,0.2463,0.7889
tr11,eN,0.25,1,LLGC,x10,0.7,0.1636,0.2539,0.7889
tr11,eN,0.25,1,LLGC,x10,0.9,0.1808,0.2853,0.7889
tr11,eN,0.25,5,LLGC,x1,0.1,0.2530,0.2026,0.9244
tr11,eN,0.25,5,LLGC,x1,0.3,0.2557,0.2050,0.9244
tr11,eN,0.25,5,LLGC,x1,0.5,0.2580,0.2073,0.9244
tr11,eN,0.25,5,LLGC,x1,0.7,0.2598,0.2118,0.9244
tr11,eN,0.25,5,LLGC,x1,0.9,0.2618,0.2146,0.9244
tr11,eN,0.25,5,LLGC,x2,0.1,0.2560,0.2129,0.9111
tr11,eN,0.25,5,LLGC,x2,0.3,0.2568,0.2162,0.9111
tr11,eN,0.25,5,LLGC,x2,0.5,0.2582,0.2181,0.9111
tr11,eN,0.25,5,LLGC,x2,0.7,0.2611,0.2214,0.9111
tr11,eN,0.25,5,LLGC,x2,0.9,0.2684,0.2299,0.9111
tr11,eN,0.25,5,LLGC,x5,0.1,0.2923,0.2676,0.9267
tr11,eN,0.25,5,LLGC,x5,0.3,0.2978,0.2736,0.9267
tr11,eN,0.25,5,LLGC,x5,0.5,0.3028,0.2788,0.9267
tr11,eN,0.25,5,LLGC,x5,0.7,0.3085,0.2825,0.9267
tr11,eN,0.25,5,LLGC,x5,0.9,0.3238,0.2845,0.9267
tr11,eN,0.25,5,LLGC,x10,0.1,0.3170,0.2790,0.9504
tr11,eN,0.25,5,LLGC,x10,0.3,0.3216,0.2830,0.9504
tr11,eN,0.25,5,LLGC,x10,0.5,0.3280,0.2826,0.9504
tr11,eN,0.25,5,LLGC,x10,0.7,0.3368,0.2820,0.9504
tr11,eN,0.25,5,LLGC,x10,0.9,0.3502,0.2799,0.9504
tr11,eN,0.25,10,LLGC,x1,0.1,0.2507,0.2008,0.9313
tr11,eN,0.25,10,LLGC,x1,0.3,0.2527,0.2010,0.9313
tr11,eN,0.25,10,LLGC,x1,0.5,0.2553,0.2037,0.9313
tr11,eN,0.25,10,LLGC,x1,0.7,0.2584,0.2070,0.9313
tr11,eN,0.25,10,LLGC,x1,0.9,0.2781,0.2132,0.9313
tr11,eN,0.25,10,LLGC,x2,0.1,0.2889,0.2438,0.9419
tr11,eN,0.25,10,LLGC,x2,0.3,0.2944,0.2502,0.9419
tr11,eN,0.25,10,LLGC,x2,0.5,0.2965,0.2529,0.9419
tr11,eN,0.25,10,LLGC,x2,0.7,0.3064,0.2587,0.9419
tr11,eN,0.25,10,LLGC,x2,0.9,0.3428,0.2657,0.9419
tr11,eN,0.25,10,LLGC,x5,0.1,0.3366,0.2860,0.9618
tr11,eN,0.25,10,LLGC,x5,0.3,0.3407,0.2898,0.9618
tr11,eN,0.25,10,LLGC,x5,0.5,0.3481,0.2916,0.9618
tr11,eN,0.25,10,LLGC,x5,0.7,0.3579,0.2913,0.9618
tr11,eN,0.25,10,LLGC,x5,0.9,0.3996,0.2818,0.9618
tr11,eN,0.25,10,LLGC,x10,0.1,0.3710,0.2859,0.9686
tr11,eN,0.25,10,LLGC,x10,0.3,0.3742,0.2864,0.9686
tr11,eN,0.25,10,LLGC,x10,0.5,0.3775,0.2867,0.9686
tr11,eN,0.25,10,LLGC,x10,0.7,0.3889,0.2810,0.9686
tr11,eN,0.25,10,LLGC,x10,0.9,0.4263,0.2618,0.9686
tr11,eN,0.25,20,LLGC,x1,0.1,0.2974,0.2252,0.9750
tr11,eN,0.25,20,LLGC,x1,0.3,0.3012,0.2294,0.9750
tr11,eN,0.25,20,LLGC,x1,0.5,0.3044,0.2314,0.9750
tr11,eN,0.25,20,LLGC,x1,0.7,0.3145,0.2365,0.9750
tr11,eN,0.25,20,LLGC,x1,0.9,0.3384,0.2550,0.9750
tr11,eN,0.25,20,LLGC,x2,0.1,0.3534,0.2686,0.9758
tr11,eN,0.25,20,LLGC,x2,0.3,0.3608,0.2745,0.9758
tr11,eN,0.25,20,LLGC,x2,0.5,0.3715,0.2810,0.9758
tr11,eN,0.25,20,LLGC,x2,0.7,0.3863,0.2865,0.9758
tr11,eN,0.25,20,LLGC,x2,0.9,0.4127,0.2916,0.9758
tr11,eN,0.25,20,LLGC,x5,0.1,0.4247,0.2948,0.9752
tr11,eN,0.25,20,LLGC,x5,0.3,0.4269,0.2956,0.9752
tr11,eN,0.25,20,LLGC,x5,0.5,0.4350,0.2908,0.9752
tr11,eN,0.25,20,LLGC,x5,0.7,0.4462,0.2851,0.9752
tr11,eN,0.25,20,LLGC,x5,0.9,0.4668,0.2737,0.9752
tr11,eN,0.25,20,LLGC,x10,0.1,0.4152,0.2652,0.9529
tr11,eN,0.25,20,LLGC,x10,0.3,0.4144,0.2660,0.9529
tr11,eN,0.25,20,LLGC,x10,0.5,0.4249,0.2503,0.9529
tr11,eN,0.25,20,LLGC,x10,0.7,0.4457,0.2265,0.9529
tr11,eN,0.25,20,LLGC,x10,0.9,0.4852,0.2615,0.9529
tr11,eN,0.25,30,LLGC,x1,0.1,0.4248,0.1925,0.9700
tr11,eN,0.25,30,LLGC,x1,0.3,0.4302,0.1948,0.9700
tr11,eN,0.25,30,LLGC,x1,0.5,0.4448,0.2037,0.9700
tr11,eN,0.25,30,LLGC,x1,0.7,0.4675,0.2157,0.9700
tr11,eN,0.25,30,LLGC,x1,0.9,0.5027,0.2131,0.9700
tr11,eN,0.25,30,LLGC,x2,0.1,0.5027,0.2024,0.9750
tr11,eN,0.25,30,LLGC,x2,0.3,0.5107,0.2040,0.9750
tr11,eN,0.25,30,LLGC,x2,0.5,0.5263,0.2098,0.9750
tr11,eN,0.25,30,LLGC,x2,0.7,0.5362,0.2124,0.9750
tr11,eN,0.25,30,LLGC,x2,0.9,0.5582,0.2192,0.9750
tr11,eN,0.25,30,LLGC,x5,0.1,0.5827,0.1829,0.9683
tr11,eN,0.25,30,LLGC,x5,0.3,0.5840,0.1799,0.9683
tr11,eN,0.25,30,LLGC,x5,0.5,0.5922,0.1813,0.9683
tr11,eN,0.25,30,LLGC,x5,0.7,0.5983,0.1744,0.9683
tr11,eN,0.25,30,LLGC,x5,0.9,0.6110,0.1612,0.9683
tr11,eN,0.25,30,LLGC,x10,0.1,0.0000,0.0000,0.8507
tr11,eN,0.25,30,LLGC,x10,0.3,0.0000,0.0000,0.8507
tr11,eN,0.25,30,LLGC,x10,0.5,0.0000,0.0000,0.8507
tr11,eN,0.25,30,LLGC,x10,0.7,0.0101,0.0231,0.8507
tr11,eN,0.25,30,LLGC,x10,0.9,0.0398,0.0702,0.8507
tr11,eN,0.3,1,LLGC,x1,0.1,0.1941,0.2800,0.6000
tr11,eN,0.3,1,LLGC,x1,0.3,0.1961,0.2828,0.6000
tr11,eN,0.3,1,LLGC,x1,0.5,0.1976,0.2850,0.6000
tr11,eN,0.3,1,LLGC,x1,0.7,0.2009,0.2874,0.6000
tr11,eN,0.3,1,LLGC,x1,0.9,0.2099,0.2984,0.6000
tr11,eN,0.3,1,LLGC,x2,0.1,0.1553,0.2359,0.5667
tr11,eN,0.3,1,LLGC,x2,0.3,0.1547,0.2358,0.5667
tr11,eN,0.3,1,LLGC,x2,0.5,0.1432,0.2338,0.5667
tr11,eN,0.3,1,LLGC,x2,0.7,0.1399,0.2356,0.5667
tr11,eN,0.3,1,LLGC,x2,0.9,0.1314,0.2336,0.5667
tr11,eN,0.3,1,LLGC,x5,0.1,0.1201,0.2094,0.6067
tr11,eN,0.3,1,LLGC,x5,0.3,0.1149,0.2031,0.6067
tr11,eN,0.3,1,LLGC,x5,0.5,0.1076,0.1953,0.6067
tr11,eN,0.3,1,LLGC,x5,0.7,0.0962,0.1889,0.6067
tr11,eN,0.3,1,LLGC,x5,0.9,0.0633,0.1725,0.6067
